ID@Type@SKU@Name@Published@Is featured?@Visibility in catalog@Short description@Description@Date sale price start@Date sale price ends@Tax status@Tax class@In stock?@Stock@Low stock amount@Backorders allowed?@Sold individually?@Weight (kg)@Length (cm)@Width (cm)@Height (cm)@Allow customer reviews?@Purchase note@Sale price@Regular price@Categories@Tags@Shipping class@Images@Download limit@Download expiry days@Parent@Grouped products@Upsells@External URL@Button text@Position@Attribute 1 name@Attribute 1 value(s)@Attribute 1 visible@Attribute 1 global@Attribute 2 name@Attribute 2 value(s)@Attribute 2 visible@Attribute 2 global
1681793076413-e57d8d9c-5dc4-48db-a9f7-238527ec3f57@simple@@Bàn phím cơ 5TECH hàng chính hãng, phím cơ gaming mạ điện 30 chế độ LED RGB chơi game gõ siêu đã dùng cho máy tính, laptop,...@1@0@visible@@"<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/7c/45/fb/439a09602e52443e19b9160305c12ce3.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/54/99/4d/f08832822cb30adf7a3c67f0069c3c22.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/92/d6/cd/9e8fa5710533b07dac702bda5d3e13ef.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/e0/c4/d3/8dc000522b6767d98f2598da152ee1e8.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/b5/c4/c2/0792d8aabad01886a2805db6fceb1935.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/22/78/12/c70dc5363f7b687c0145e07f7453a359.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/3c/52/fc/578f15aca3d8770987c3cea18d9748fa.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/f5/27/01/9e855541ec92755cda57367eaa9111c8.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/15/bc/c4/80dbf4fe4346a85294defd3a9dd1b2b5.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/bc/c7/ac/049351b9a2831d2c6c05b5d95a9d9154.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/a7/a6/07/92a3d0c942ed8ff3d579e4134b083851.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/06/01/b8/83de7d1389cbab241de872a11de85eb2.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/93/3e/43/2071bc2db764cbf902e45ad5e3d685d7.jpg"" alt="""" width=""750"" height=""750""></p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/9f/01/15/8b7a8083b08437529cd939497709395d.jpg"" alt="""" width=""750"" height=""750""></p>
<p style=""text-align:center""><strong>Bàn phím cơ gaming 5TECH</strong></p>
<p style=""text-align:left"">&nbsp;</p>
<p style=""text-align:center"">&nbsp;</p>
<p style=""text-align:center"">&nbsp;</p>
<p><strong>ĐẶC ĐIỂM NỔI BẬT CỦA BÀN PHÍM CƠ 5TECH:</strong></p>
<p>- Bàn phím cơ 5TECH với 104 nút phím mạ điện trong suốt, dạng phím tròn cao cấp đem đến cho bạn những trải nghiệm độc đáo về phím cơ thế hệ mới. Phím cơ blueswitch dùng để chơi game hay dùng văn phòng đều phù hợp cho mọi mục đích.</p>
<p>- Bàn phím gaming 5TECH là dòng bàn phím cao cấp kèm đèn led RGB nhiều màu sắc với 30 hiệu ứng ánh sáng tuyệt vời giúp bạn có thể thay đổi tùy thích. Ngoài ra đèn led của bàn phím cơ có thể dễ dàng thay đổi màu sắc với núm vặn chế độ kép rất tiện lợi.</p>
<p>- Mặt phím được khắc laser chứ không in như các loại bàn phím cơ thông thường khác. Chính vì ưu điểm chữ được in khắc laser như vậy, nên nút phím không bị mờ hay bay màu chữ theo thời gian.</p>
<p>- Toàn phím thiết kế đột phá với trục màu xanh chống bụi cơ học, phản ứng nhạy đem đến cảm giác mạnh mẽ và tiếng kêu đã tai</p>
<p>- Ngoài ra, bề mặt phím được làm từ hợp kim nhôm đem lại cảm giác chắc chắn hơn, cảm giác gõ phím nhanh nhạy hơn và với thiết kế chân phím cao giúp bạn dễ dàng về sinh bề mặt phím</p>
<p>- Dây kết nối của bàn phím cơ 5tech là dây cao su PVC cao cấp với cổng USB 2.0 chống nhiễu, giúp bàn phím được hoạt động một cách mượt mà nhất.</p>
<p><strong>CÁC BƯỚC ĐỂ CHỈNH ĐỘ SÁNG ĐÈN LED BÀN PHÍM:</strong></p>
<p>B1: Ấn để chỉnh chế độ led phù hợp, xoay trái để giảm độ sáng, xoay phải để tăng sáng.</p>
<p>B2: Ấn giữ núm chỉnh kép khoảng 3s để cố định chế độ sáng ( Nếu muốn thay đổi chế độ sáng thì ấn giữ núm chỉnh kép 3s, khi đèn led dưới phím phát sáng, tiếp tục các bước trên để chỉnh chế độ led)</p>
<p><strong>THÔNG SỐ KĨ THUẬT CỦA BÀN PHÍM CƠ 5TECH:</strong></p>
<p>- Số lượng phím: 104</p>
<p>- Chiều dài cáp: 1.6m</p>
<p>- Giao diện: Giao diện USB</p>
<p>- Vật liệu bảng điều khiển: hợp kim nhôm</p>
<p>- Kích thước: khoảng 450x140x30mm</p>
<p>- Trọng lượng: khoảng 780g</p>
